"company","date","open","close","high","low","volume","industry","total_esg_risk_score","environment_risk_score","governance_risk_score","social_risk_score","esg_risk_level","esg_risk_score_2024","predicted_future_esg_score","controversy_level"
"Maruti Suzuki India Ltd.","2025-07-24","12512.57151576312","12422.5458984375","12525.432318238209","12384.952783510318","157163","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Maruti Suzuki India Ltd.","2025-07-25","12410.674817362973","12271.1845703125","12422.546327750246","12224.687821295676","260700","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Maruti Suzuki India Ltd.","2025-07-28","12238.537207347801","12207.869140625","12400.781173236172","12170.276026577694","292879","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Maruti Suzuki India Ltd.","2025-07-29","12207.869547728367","12335.48828125","12373.081396550946","12136.640487158153","285115","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Maruti Suzuki India Ltd.","2025-07-30","12297.894883394505","12482.892578125","12507.624890254745","12287.012666057417","203847","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Maruti Suzuki India Ltd.","2025-07-31","12372.092163705584","12473","12623.372461928933","12330.541878172589","709783","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Maruti Suzuki India Ltd.","2025-08-01","12521","12302","12779","12273","346024","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Maruti Suzuki India Ltd.","2025-08-04","12326","12365","12425","12225","255693","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Maruti Suzuki India Ltd.","2025-08-05","12400","12537","12577","12370","233560","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Maruti Suzuki India Ltd.","2025-08-06","12570","12524","12619","12483","151608","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Maruti Suzuki India Ltd.","2025-08-07","12525","12632","12654","12429","173313","Automobile and Auto Components","25.8","8.5","8.2","9.1","Medium","25.8","26.06583333","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-07","2399.39990234375","2422.10009765625","2426","2388","434207","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-08","2422.10009765625","2417.89990234375","2435.699951171875","2407","355788","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-09","2420","2427.800048828125","2436.5","2414.5","395180","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-10","2425","2401.39990234375","2436.89990234375","2397.60009765625","284925","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-11","2404","2403.5","2428.699951171875","2397.10009765625","370532","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-14","2405.300048828125","2392.89990234375","2414.699951171875","2377","471457","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-15","2392.89990234375","2416.300048828125","2420","2380.10009765625","532304","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-16","2416","2460","2490","2407.39990234375","1405315","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-17","2458","2449.10009765625","2470","2446.10009765625","273354","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-18","2459","2472.199951171875","2476.89990234375","2431","449826","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-21","2472.89990234375","2472.60009765625","2478.39990234375","2445","478987","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-22","2472.800048828125","2443.5","2477.5","2438","387274","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-23","2460","2452.5","2469","2433.60009765625","360114","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-24","2452.800048828125","2322.10009765625","2475","2310","2686006","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-25","2314.89990234375","2274.60009765625","2314.89990234375","2266","1589357","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-28","2274.699951171875","2229.300048828125","2299.89990234375","2222.10009765625","939969","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-29","2230","2223.699951171875","2258.10009765625","2219.89990234375","900961","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-30","2230","2231.5","2239.5","2221.699951171875","464849","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-07-31","2225","2247.699951171875","2265.89990234375","2221","673109","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-08-01","2247.699951171875","2276.5","2287.699951171875","2243.10009765625","705012","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-08-04","2286","2277.39990234375","2286.60009765625","2258","406397","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-08-05","2279.699951171875","2267.300048828125","2282.39990234375","2250.10009765625","567967","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-08-06","2270","2233.300048828125","2272.39990234375","2226.10009765625","563772","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"Nestle India Ltd.","2025-08-07","2236","2234.60009765625","2246.39990234375","2215","506028","Fast Moving Consumer Goods","28.3","13","5.4","9.9","Medium","28.3","27.64517222","Moderate Controversy Level"
"NTPC Ltd.","2025-07-07","335.5","337.45001220703125","339","333.75","9454556","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-08","338.20001220703125","343.20001220703125","343.89999389648438","337","12092302","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-09","343.25","344","345.60000610351563","342.79998779296875","9079872","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-10","344","341.45001220703125","345","341.20001220703125","6426072","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-11","340.5","342.70001220703125","344","339.5","17234194","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-14","343.04998779296875","342.10000610351563","345","339.95001220703125","11516965","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-15","343.14999389648438","342","344.10000610351563","340.95001220703125","8450777","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-16","342","342.45001220703125","343.79998779296875","340.79998779296875","6001484","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-17","344.20001220703125","342.64999389648438","344.5","342","7562006","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-18","343","342.10000610351563","343.89999389648438","340.64999389648438","6370338","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-21","342.10000610351563","341.54998779296875","342.79998779296875","339.29998779296875","4463318","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-22","341.54998779296875","340.85000610351563","342.60000610351563","340.04998779296875","4728372","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-23","341.79998779296875","343.04998779296875","344","340.95001220703125","5058422","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-24","343.60000610351563","338.89999389648438","343.60000610351563","336.5","9098453","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-25","338.89999389648438","333.20001220703125","339.89999389648438","332.54998779296875","7790739","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-28","333.45001220703125","332.95001220703125","336.60000610351563","330.35000610351563","4605823","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-29","332","334.60000610351563","335.5","328.5","7551356","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-30","335","338.79998779296875","342.29998779296875","332.5","12537358","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-07-31","336.04998779296875","334.25","340.10000610351563","333","8935384","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-08-01","333","330.89999389648438","334.75","330.20001220703125","7107542","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-08-05","332.45001220703125","333.60000610351563","334.35000610351563","331.29998779296875","9855535","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-08-06","333.60000610351563","332.10000610351563","335.39999389648438","331.60000610351563","13872826","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"NTPC Ltd.","2025-08-07","332.10000610351563","329.75","332.45001220703125","328.64999389648438","8730845","Power","39.4","16.9","8.3","14.2","High","39.4","36.45783333","High Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-07","245.5","241.52000427246094","245.5","240.83000183105469","9222263","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-08","242.41000366210938","243.24000549316406","243.69999694824219","240.64999389648438","7537067","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-09","243.35000610351563","243.35000610351563","244.58999633789063","242.27000427246094","9590680","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-10","243.50999450683594","243.08999633789063","244.69000244140625","242.33000183105469","8012201","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-11","243.05000305175781","241.75999450683594","243.08999633789063","240.80000305175781","5608382","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-14","242.89999389648438","244.22000122070313","244.88999938964844","241.13999938964844","7568906","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-15","244.47999572753906","243.66999816894531","245.3699951171875","242.69999694824219","7843083","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-16","244","242.85000610351563","244.14999389648438","242.30000305175781","5656962","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-17","243","243.8699951171875","244.55999755859375","242.82000732421875","7006298","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-18","244.74000549316406","246.30999755859375","247.35000610351563","243.46000671386719","10293817","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-21","246","245.03999328613281","246.30000305175781","244.42999267578125","5424455","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-22","245.03999328613281","246.41000366210938","246.8699951171875","244.07000732421875","5869862","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
"Oil & Natural Gas Corporation Ltd.","2025-07-23","246","245.55000305175781","247.19999694824219","244.25999450683594","7357753","Oil Gas & Consumable Fuels","52.2","22.5","12.3","17.3","Severe","52.2","46.78","Severe Controversy Level"
